State,Commodity,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Pomegranate,21-08-2014,2000,7000,4500
Punjab,Banana,21-08-2014,1250,1750,1400
Punjab,Mango,21-08-2014,2400,3200,3000
Punjab,Papaya,21-08-2014,1100,1700,1500
Uttar Pradesh,Banana,21-08-2014,2400,2600,2450
Uttar Pradesh,Apple,21-08-2014,7150,7250,7200
Punjab,Banana,21-08-2014,2000,2200,2200
Punjab,Apple,21-08-2014,2000,4000,2000
Punjab,Mango,21-08-2014,1500,1600,1500
Uttar Pradesh,Apple,21-08-2014,5900,6000,5950
Uttar Pradesh,Banana,21-08-2014,2450,2540,2500
Punjab,Mango,22-08-2014,2600,3350,2770
Punjab,Banana,22-08-2014,1200,1650,1450
Punjab,Papaya,22-08-2014,1400,1570,1500
Uttar Pradesh,Banana,22-08-2014,2450,2550,2500
Uttar Pradesh,Apple,22-08-2014,7200,7280,7240
Punjab,Banana,22-08-2014,2100,2400,2400
Punjab,Apple,22-08-2014,2500,2600,2600
Uttar Pradesh,Papaya,22-08-2014,2700,2780,2740
Uttar Pradesh,Pomegranate,22-08-2014,4900,5050,5010
Uttar Pradesh,Apple,22-08-2014,5900,6000,5950
Uttar Pradesh,Banana,22-08-2014,2470,2540,2510
Punjab,Papaya,23-08-2014,1600,1800,1750
Punjab,Banana,23-08-2014,1200,1475,1300
Uttar Pradesh,Apple,23-08-2014,7230,7300,7270
Uttar Pradesh,Banana,23-08-2014,2500,2600,2550
Uttar Pradesh,Pomegranate,23-08-2014,4900,5040,5000
Uttar Pradesh,Banana,23-08-2014,2470,2550,2520
Uttar Pradesh,Papaya,23-08-2014,2700,2800,2750
Uttar Pradesh,Apple,23-08-2014,5870,5940,5900
Punjab,Banana,25-08-2014,1200,1700,1500
Punjab,Mango,25-08-2014,2600,3100,2950
Punjab,Papaya,25-08-2014,1400,1850,1600
Uttar Pradesh,Banana,25-08-2014,2400,2500,2450
Uttar Pradesh,Apple,25-08-2014,7180,7230,7200
Punjab,Banana,25-08-2014,2200,2500,2500
Uttar Pradesh,Banana,25-08-2014,2270,2380,2320
Uttar Pradesh,Pomegranate,25-08-2014,5000,5100,5060
Uttar Pradesh,Apple,25-08-2014,5560,5700,5600
Uttar Pradesh,Papaya,25-08-2014,2350,2440,2400
Maharashtra,Pomegranate,26-08-2014,2000,7000,4500
Punjab,Banana,26-08-2014,1200,1600,1500
Punjab,Mango,26-08-2014,1800,2650,2000
Punjab,Papaya,26-08-2014,1000,1550,1350
Uttar Pradesh,Banana,26-08-2014,2450,2550,2500
Uttar Pradesh,Apple,26-08-2014,7200,7250,7225
Punjab,Mango,26-08-2014,4500,5000,5000
Punjab,Banana,26-08-2014,2200,2300,2300
Punjab,Apple,26-08-2014,2000,2500,2500
Uttar Pradesh,Pomegranate,26-08-2014,4850,5100,5050
Uttar Pradesh,Banana,26-08-2014,2100,2300,2250
Uttar Pradesh,Papaya,26-08-2014,2360,2500,2410
Uttar Pradesh,Apple,26-08-2014,5400,5580,5500
Uttar Pradesh,Banana,27-08-2014,2500,2600,2550
Uttar Pradesh,Apple,27-08-2014,7200,7300,7250
Punjab,Banana,27-08-2014,2000,2700,2700
Punjab,Apple,27-08-2014,2000,2200,2000
Uttar Pradesh,Apple,27-08-2014,5400,5500,5450
Uttar Pradesh,Banana,27-08-2014,2160,2300,2210
Maharashtra,Pomegranate,28-08-2014,2000,7000,4500
Uttar Pradesh,Banana,28-08-2014,2420,2550,2480
Uttar Pradesh,Apple,28-08-2014,7150,7235,7200
Punjab,Banana,28-08-2014,2000,2700,2700
Punjab,Apple,28-08-2014,2000,2200,2200
Uttar Pradesh,Banana,28-08-2014,2100,2200,2150
Uttar Pradesh,Papaya,28-08-2014,2400,2500,2440
Uttar Pradesh,Pomegranate,28-08-2014,4800,4900,4870
Uttar Pradesh,Apple,28-08-2014,5340,5500,5420
Punjab,Papaya,29-08-2014,1400,1800,1650
Punjab,Banana,29-08-2014,1200,1750,1400
Punjab,Mango,29-08-2014,2200,3000,2750
Punjab,Banana,29-08-2014,2200,2600,2600
Punjab,Apple,29-08-2014,2500,2800,2500
Uttar Pradesh,Apple,29-08-2014,5370,5500,5400
Uttar Pradesh,Papaya,29-08-2014,2400,2500,2450
Uttar Pradesh,Banana,29-08-2014,2060,2140,2100
Uttar Pradesh,Pomegranate,29-08-2014,4850,5000,4900
Uttar Pradesh,Banana,30-08-2014,2500,2600,2550
Uttar Pradesh,Apple,30-08-2014,7230,7280,7250
Punjab,Banana,30-08-2014,2200,2600,2600
Punjab,Apple,30-08-2014,2500,2700,2700
Uttar Pradesh,Banana,30-08-2014,2050,2170,2120
Uttar Pradesh,Apple,30-08-2014,5380,5440,5410
Punjab,Banana,01-09-2014,1500,1790,1650
Punjab,Papaya,01-09-2014,1300,1700,1475
Uttar Pradesh,Apple,01-09-2014,7150,7250,7200
Uttar Pradesh,Banana,01-09-2014,2450,2550,2500
Punjab,Banana,01-09-2014,2200,2600,2600
Punjab,Apple,01-09-2014,2500,2700,2700
Maharashtra,Pomegranate,02-09-2014,2000,6000,4000
Punjab,Papaya,02-09-2014,1200,1500,1400
Punjab,Banana,02-09-2014,1400,1750,1650
Punjab,Apple,02-09-2014,2700,4500,3250
Uttar Pradesh,Banana,02-09-2014,2500,2600,2560
Uttar Pradesh,Apple,02-09-2014,7200,7280,7240
Punjab,Banana,02-09-2014,2200,2300,2300
Punjab,Apple,02-09-2014,2000,2500,2000
Uttar Pradesh,Papaya,02-09-2014,2300,2400,2350
Uttar Pradesh,Pomegranate,02-09-2014,4600,4700,4650
Uttar Pradesh,Apple,02-09-2014,4750,4840,4800
Uttar Pradesh,Banana,02-09-2014,1950,2040,2000
Punjab,Apple,03-09-2014,2000,3200,2750
Punjab,Banana,03-09-2014,1000,1500,1250
Punjab,Papaya,03-09-2014,1100,1700,1450
Uttar Pradesh,Banana,03-09-2014,2550,2650,2600
Uttar Pradesh,Apple,03-09-2014,7200,7300,7265
Punjab,Banana,03-09-2014,2200,2500,2500
Punjab,Apple,03-09-2014,2000,2200,2000
Uttar Pradesh,Papaya,03-09-2014,2300,2400,2360
Uttar Pradesh,Apple,03-09-2014,4720,4850,4780
Uttar Pradesh,Pomegranate,03-09-2014,4500,4700,4600
Uttar Pradesh,Banana,03-09-2014,1980,2080,2015
Maharashtra,Pomegranate,04-09-2014,2000,6000,4000
Punjab,Papaya,04-09-2014,1200,1750,1500
Punjab,Apple,04-09-2014,2500,3750,3100
Punjab,Banana,04-09-2014,1000,1700,1250
Uttar Pradesh,Apple,04-09-2014,6900,7050,7000
Uttar Pradesh,Banana,04-09-2014,2450,2550,2500
Punjab,Banana,04-09-2014,2200,2400,2400
Uttar Pradesh,Apple,04-09-2014,4710,4800,4760
Uttar Pradesh,Banana,04-09-2014,1970,2040,2010
Punjab,Banana,05-09-2014,900,1400,1100
Punjab,Apple,05-09-2014,2700,4500,3450
Punjab,Papaya,05-09-2014,1000,1500,1200
Uttar Pradesh,Banana,05-09-2014,2350,2450,2400
Uttar Pradesh,Apple,05-09-2014,6700,6850,6800
Punjab,Apple,05-09-2014,2000,2500,2500
Punjab,Papaya,05-09-2014,900,1000,1000
Punjab,Banana,05-09-2014,1800,2000,2000
Punjab,Banana,06-09-2014,1200,1450,1350
Punjab,Apple,06-09-2014,3000,4500,3500
Uttar Pradesh,Apple,06-09-2014,6830,6875,6850
Uttar Pradesh,Banana,06-09-2014,2400,2500,2450
Punjab,Apple,06-09-2014,2000,2500,2000
Punjab,Banana,06-09-2014,1800,2000,2000
Punjab,Apple,08-09-2014,3000,4500,3500
Punjab,Banana,08-09-2014,1200,1600,1400
Punjab,Papaya,08-09-2014,900,1900,1200
Uttar Pradesh,Apple,08-09-2014,6850,6950,6900
Uttar Pradesh,Banana,08-09-2014,2350,2450,2400
Punjab,Apple,08-09-2014,2500,3000,3000
Punjab,Banana,08-09-2014,2200,2500,2500
Maharashtra,Pomegranate,09-09-2014,2000,6000,4000
Punjab,Banana,09-09-2014,1000,1500,1350
Punjab,Apple,09-09-2014,2400,4500,3450
Punjab,Papaya,09-09-2014,1000,1500,1250
Uttar Pradesh,Banana,09-09-2014,2400,2500,2450
Uttar Pradesh,Apple,09-09-2014,6900,7000,6950
Punjab,Banana,09-09-2014,2000,2600,2600
Punjab,Apple,09-09-2014,2500,3000,2500
Punjab,Banana,10-09-2014,1200,1700,1500
Punjab,Papaya,10-09-2014,1200,1650,1500
Punjab,Apple,10-09-2014,3000,4500,3500
Uttar Pradesh,Apple,10-09-2014,6950,7050,7000
Uttar Pradesh,Banana,10-09-2014,2450,2550,2500
Punjab,Banana,11-09-2014,1200,1700,1400
Punjab,Papaya,11-09-2014,1300,1650,1400
Punjab,Apple,11-09-2014,3000,4500,3550
Uttar Pradesh,Banana,11-09-2014,2350,2500,2400
Uttar Pradesh,Apple,11-09-2014,6800,6900,6850
Punjab,Banana,11-09-2014,2200,2400,2400
Punjab,Apple,12-09-2014,3000,4650,3500
Punjab,Papaya,12-09-2014,1200,1500,1350
Punjab,Banana,12-09-2014,1200,1500,1350
Uttar Pradesh,Apple,12-09-2014,6850,6950,6900
Uttar Pradesh,Banana,12-09-2014,2400,2500,2450
Punjab,Banana,12-09-2014,2300,2400,2400
Punjab,Banana,13-09-2014,1200,1800,1500
Punjab,Apple,13-09-2014,3000,4500,3600
Punjab,Papaya,13-09-2014,1250,1600,1400
Uttar Pradesh,Apple,13-09-2014,6900,7000,6950
Uttar Pradesh,Banana,13-09-2014,2400,2600,2500
Punjab,Banana,13-09-2014,2200,2400,2400
Uttar Pradesh,Banana,13-09-2014,2000,2100,2060
Uttar Pradesh,Apple,13-09-2014,4650,4740,4700
Punjab,Banana,15-09-2014,1000,1500,1200
Punjab,Apple,15-09-2014,2500,4500,3750
Punjab,Papaya,15-09-2014,900,1500,1000
Uttar Pradesh,Apple,15-09-2014,6950,7050,7000
Uttar Pradesh,Banana,15-09-2014,2400,2500,2450
Punjab,Banana,15-09-2014,2300,2400,2400
Uttar Pradesh,Apple,15-09-2014,5160,5260,5200
Uttar Pradesh,Pomegranate,15-09-2014,4500,4600,4530
Uttar Pradesh,Banana,15-09-2014,2000,2060,2030
Uttar Pradesh,Papaya,15-09-2014,2340,2430,2400
Maharashtra,Pomegranate,16-09-2014,2000,9000,5500
Punjab,Banana,16-09-2014,900,1200,1000
Punjab,Papaya,16-09-2014,1000,1650,1200
Punjab,Apple,16-09-2014,2000,5000,3750
Uttar Pradesh,Banana,16-09-2014,2450,2570,2510
Uttar Pradesh,Apple,16-09-2014,7020,7080,7050
Punjab,Banana,16-09-2014,2300,2400,2400
Uttar Pradesh,Apple,16-09-2014,5100,5200,5150
Uttar Pradesh,Pomegranate,16-09-2014,4320,4430,4400
Uttar Pradesh,Banana,16-09-2014,1900,2100,2050
Punjab,Banana,17-09-2014,900,1500,1100
Punjab,Apple,17-09-2014,2400,5000,4000
Punjab,Papaya,17-09-2014,1000,1400,1200
Uttar Pradesh,Apple,17-09-2014,7150,7200,7175
Uttar Pradesh,Banana,17-09-2014,2550,2650,2600
Punjab,Apple,17-09-2014,2800,3500,3500
Punjab,Banana,17-09-2014,2200,2400,2300
Maharashtra,Pomegranate,18-09-2014,2000,8000,5000
Punjab,Banana,18-09-2014,1000,1440,1250
Punjab,Papaya,18-09-2014,1200,1500,1350
Punjab,Apple,18-09-2014,3500,5200,4750
Uttar Pradesh,Banana,18-09-2014,2600,2700,2650
Uttar Pradesh,Apple,18-09-2014,2600,2700,2650
Punjab,Banana,18-09-2014,2100,2500,2500
Uttar Pradesh,Papaya,18-09-2014,2800,2900,2860
Uttar Pradesh,Apple,18-09-2014,4830,4900,4850
Uttar Pradesh,Banana,18-09-2014,1900,2000,1950
Uttar Pradesh,Pomegranate,18-09-2014,4200,4320,4280
Punjab,Apple,19-09-2014,3200,5500,4650
Punjab,Papaya,19-09-2014,1350,1450,1400
Punjab,Banana,19-09-2014,1000,1500,1200
Uttar Pradesh,Apple,19-09-2014,7050,7150,7100
Uttar Pradesh,Banana,19-09-2014,2500,2650,2600
Punjab,Banana,19-09-2014,2200,2500,2500
Punjab,Apple,19-09-2014,2800,3500,3000
Uttar Pradesh,Papaya,19-09-2014,2750,2890,2840
Uttar Pradesh,Banana,19-09-2014,1850,1970,1910
Uttar Pradesh,Apple,19-09-2014,4800,4940,4870
Uttar Pradesh,Pomegranate,19-09-2014,4350,4500,4460
Punjab,Banana,20-09-2014,1000,1500,1200
Punjab,Papaya,20-09-2014,1400,1500,1450
Punjab,Apple,20-09-2014,3300,5400,4800
Uttar Pradesh,Banana,20-09-2014,2600,2700,2650
Uttar Pradesh,Apple,20-09-2014,7100,7180,7140
Punjab,Banana,20-09-2014,2200,2500,2500
Uttar Pradesh,Banana,20-09-2014,1900,2000,1940
Uttar Pradesh,Apple,20-09-2014,4830,5000,4900
Uttar Pradesh,Pomegranate,20-09-2014,4200,4300,4250
Uttar Pradesh,Papaya,20-09-2014,2780,2900,2850
Punjab,Banana,22-09-2014,1300,1750,1500
Punjab,Papaya,22-09-2014,1200,1900,1500
Punjab,Apple,22-09-2014,2750,4500,3450
Uttar Pradesh,Banana,22-09-2014,2550,2650,2600
Uttar Pradesh,Apple,22-09-2014,7080,7130,7100
Punjab,Apple,22-09-2014,2000,2500,2500
Punjab,Banana,22-09-2014,2200,2500,2500
Uttar Pradesh,Pomegranate,22-09-2014,4200,4300,4230
Uttar Pradesh,Banana,22-09-2014,1800,1900,1860
Uttar Pradesh,Apple,22-09-2014,5000,5140,5080
Uttar Pradesh,Papaya,22-09-2014,2780,2900,2840
Punjab,Banana,23-09-2014,1000,1500,1200
Punjab,Papaya,23-09-2014,1200,1475,1350
Punjab,Apple,23-09-2014,2000,4750,3750
Uttar Pradesh,Banana,23-09-2014,2600,2680,2640
Uttar Pradesh,Apple,23-09-2014,7100,7160,7125
Punjab,Banana,23-09-2014,2200,2400,2200
Punjab,Apple,23-09-2014,2000,3000,3000
Uttar Pradesh,Apple,23-09-2014,5050,5160,5100
Uttar Pradesh,Pomegranate,23-09-2014,4150,4240,4200
Uttar Pradesh,Papaya,23-09-2014,2800,2900,2850
Uttar Pradesh,Banana,23-09-2014,1840,1900,1865
Punjab,Banana,24-09-2014,1000,1600,1475
Punjab,Papaya,24-09-2014,1200,2000,1500
Punjab,Apple,24-09-2014,2750,5500,3500
Uttar Pradesh,Banana,24-09-2014,2625,2720,2680
Uttar Pradesh,Apple,24-09-2014,7120,7180,7150
Punjab,Banana,24-09-2014,2200,2400,2200
Punjab,Apple,24-09-2014,2000,3000,2800
Maharashtra,Pomegranate,25-09-2014,2000,6800,4400
Punjab,Banana,25-09-2014,1250,1750,1500
Punjab,Papaya,25-09-2014,1400,1900,1750
Punjab,Apple,25-09-2014,1700,4500,3450
Uttar Pradesh,Apple,25-09-2014,7050,7150,7100
Uttar Pradesh,Banana,25-09-2014,2500,2600,2550
Punjab,Apple,25-09-2014,2500,3000,3000
Punjab,Banana,25-09-2014,2100,2500,2500
Punjab,Apple,26-09-2014,2000,5500,3500
Punjab,Papaya,26-09-2014,1400,1750,1600
Punjab,Banana,26-09-2014,1500,1750,1650
Uttar Pradesh,Banana,26-09-2014,2550,2650,2600
Uttar Pradesh,Apple,26-09-2014,7100,7200,7150
Punjab,Banana,26-09-2014,2200,2500,2500
Uttar Pradesh,Pomegranate,26-09-2014,4200,4340,4280
Uttar Pradesh,Apple,26-09-2014,5100,5200,5150
Uttar Pradesh,Banana,26-09-2014,1800,1900,1860
Uttar Pradesh,Papaya,26-09-2014,2600,2700,2650
Punjab,Apple,27-09-2014,1500,5000,3000
Punjab,Papaya,27-09-2014,1400,1800,1600
Punjab,Banana,27-09-2014,1500,1800,1650
Uttar Pradesh,Banana,27-09-2014,2600,2700,2650
Uttar Pradesh,Apple,27-09-2014,7150,7200,7180
Punjab,Banana,27-09-2014,1000,1500,1000
Punjab,Apple,27-09-2014,1100,1200,1200
Uttar Pradesh,Apple,27-09-2014,5100,5200,5160
Uttar Pradesh,Banana,27-09-2014,1850,1930,1880
Uttar Pradesh,Pomegranate,27-09-2014,4250,4360,4300
Uttar Pradesh,Papaya,27-09-2014,2600,2700,2660
Uttar Pradesh,Apple,28-09-2014,5100,5230,5170
Uttar Pradesh,Banana,28-09-2014,1800,1900,1840
Punjab,Banana,29-09-2014,1400,2100,1900
Punjab,Apple,29-09-2014,2000,5500,3500
Punjab,Papaya,29-09-2014,1400,1700,1575
Uttar Pradesh,Banana,29-09-2014,2550,2650,2600
Uttar Pradesh,Apple,29-09-2014,7100,7180,7140
Punjab,Apple,29-09-2014,2000,2200,2200
Punjab,Banana,29-09-2014,2000,2500,2500
Uttar Pradesh,Apple,29-09-2014,5100,5230,5160
Uttar Pradesh,Pomegranate,29-09-2014,4300,4435,4340
Uttar Pradesh,Banana,29-09-2014,1800,1900,1840
Maharashtra,Pomegranate,30-09-2014,2000,5500,3800
Punjab,Papaya,30-09-2014,1200,1700,1500
Punjab,Apple,30-09-2014,1500,4400,2750
Punjab,Banana,30-09-2014,1200,2000,1600
Uttar Pradesh,Apple,30-09-2014,7150,7200,7175
Uttar Pradesh,Banana,30-09-2014,2600,2700,2660
Punjab,Apple,30-09-2014,2000,2200,2000
Punjab,Banana,30-09-2014,2000,2500,2500
Uttar Pradesh,Banana,30-09-2014,1820,1900,1850
Uttar Pradesh,Apple,30-09-2014,5100,5230,5180
Uttar Pradesh,Banana,01-10-2014,2650,2750,2700
Uttar Pradesh,Apple,01-10-2014,7160,7220,7190
Punjab,Apple,01-10-2014,2000,2200,2000
Punjab,Banana,01-10-2014,2000,2500,2500
Punjab,Banana,02-10-2014,1200,1900,1600
Punjab,Papaya,02-10-2014,1300,1800,1600
Punjab,Banana,02-10-2014,2200,2500,2200
Punjab,Apple,02-10-2014,2000,2500,2000
Punjab,Banana,03-10-2014,1200,2000,1700
Punjab,Apple,03-10-2014,1700,4400,2700
Punjab,Papaya,03-10-2014,1300,1900,1650
Uttar Pradesh,Banana,03-10-2014,2750,2850,2800
Uttar Pradesh,Apple,03-10-2014,7200,7250,7225
Punjab,Banana,03-10-2014,2000,2500,2500
Punjab,Papaya,03-10-2014,1100,1200,1200
Punjab,Apple,03-10-2014,1500,2000,1500
Uttar Pradesh,Banana,03-10-2014,1810,1890,1845
Uttar Pradesh,Apple,03-10-2014,5120,5200,5170
Uttar Pradesh,Banana,04-10-2014,2700,2800,2750
Uttar Pradesh,Apple,04-10-2014,7160,7240,7200
Punjab,Apple,04-10-2014,1500,2000,2000
Punjab,Banana,04-10-2014,2200,2500,2200
Uttar Pradesh,Apple,04-10-2014,5120,5235,5175
Uttar Pradesh,Banana,04-10-2014,1800,1900,1840
Punjab,Papaya,06-10-2014,1700,2000,1900
Punjab,Apple,06-10-2014,2000,4750,3750
Punjab,Banana,06-10-2014,1200,1800,1500
Uttar Pradesh,Banana,06-10-2014,2550,2650,2600
Uttar Pradesh,Apple,06-10-2014,7100,7200,7150
Punjab,Apple,06-10-2014,1500,2000,2000
Punjab,Banana,06-10-2014,2200,2500,2200
Maharashtra,Pomegranate,07-10-2014,2000,4000,3000
Punjab,Papaya,07-10-2014,1500,2200,1800
Punjab,Apple,07-10-2014,700,6250,4000
Punjab,Banana,07-10-2014,1000,2000,1500
Uttar Pradesh,Apple,07-10-2014,7150,7220,7175
Uttar Pradesh,Banana,07-10-2014,2600,2700,2650
Uttar Pradesh,Apple,07-10-2014,5100,5200,5165
Uttar Pradesh,Banana,07-10-2014,1740,1875,1820
Punjab,Papaya,08-10-2014,1200,1800,1500
Punjab,Apple,08-10-2014,1000,6000,2950
Punjab,Banana,08-10-2014,1000,2100,1500
Uttar Pradesh,Apple,08-10-2014,7170,7230,7200
Uttar Pradesh,Banana,08-10-2014,2700,2800,2750
Punjab,Apple,09-10-2014,2000,5500,4750
Punjab,Papaya,09-10-2014,1500,1900,1750
Punjab,Banana,09-10-2014,1000,2000,1250
Uttar Pradesh,Banana,09-10-2014,2650,2750,2700
Uttar Pradesh,Apple,09-10-2014,7200,7280,7240
Punjab,Apple,09-10-2014,1500,1800,1500
Punjab,Banana,09-10-2014,2200,2600,2600
Uttar Pradesh,Apple,09-10-2014,5100,5230,5180
Uttar Pradesh,Banana,09-10-2014,1800,1900,1825
Punjab,Banana,10-10-2014,1600,2000,1950
Punjab,Papaya,10-10-2014,1400,1900,1850
Punjab,Apple,10-10-2014,2000,6750,3775
Uttar Pradesh,Banana,10-10-2014,2750,2820,2770
Uttar Pradesh,Apple,10-10-2014,7250,7320,7280
Punjab,Apple,10-10-2014,1000,1500,1500
Punjab,Banana,10-10-2014,1100,1400,1400
Uttar Pradesh,Apple,10-10-2014,5100,5270,5200
Uttar Pradesh,Banana,10-10-2014,1800,1900,1840
Punjab,Banana,11-10-2014,1400,2000,1900
Punjab,Apple,11-10-2014,3000,6500,4500
Punjab,Papaya,11-10-2014,1400,1900,1850
Uttar Pradesh,Apple,11-10-2014,7250,7340,7295
Uttar Pradesh,Banana,11-10-2014,2750,2850,2800
Punjab,Banana,11-10-2014,2200,2400,2200
Uttar Pradesh,Apple,11-10-2014,5140,5270,5210
Uttar Pradesh,Banana,11-10-2014,1800,1900,1860
Punjab,Banana,13-10-2014,900,1800,1200
Punjab,Papaya,13-10-2014,1400,2100,1950
Punjab,Apple,13-10-2014,2000,5500,3750
Uttar Pradesh,Apple,13-10-2014,7150,7240,7200
Uttar Pradesh,Banana,13-10-2014,2600,2700,2650
Punjab,Banana,13-10-2014,2100,2500,2500
Uttar Pradesh,Banana,13-10-2014,1800,1900,1850
Uttar Pradesh,Apple,13-10-2014,4950,5100,5030
Uttar Pradesh,Apple,14-10-2014,7200,7260,7225
Uttar Pradesh,Banana,14-10-2014,2650,2750,2700
Punjab,Banana,14-10-2014,2100,2500,2500
Uttar Pradesh,Pomegranate,14-10-2014,4500,4680,4600
Uttar Pradesh,Papaya,14-10-2014,2600,2700,2640
Uttar Pradesh,Banana,14-10-2014,1800,1900,1850
Uttar Pradesh,Apple,14-10-2014,4900,5080,5000
Uttar Pradesh,Apple,15-10-2014,7160,7250,7200
Uttar Pradesh,Banana,15-10-2014,2700,2800,2750
Punjab,Banana,15-10-2014,2200,2500,2200
Uttar Pradesh,Pomegranate,15-10-2014,4400,4550,4500
Uttar Pradesh,Papaya,15-10-2014,2600,2700,2650
Uttar Pradesh,Apple,15-10-2014,4870,5000,4950
Uttar Pradesh,Banana,15-10-2014,1750,1900,1810
Uttar Pradesh,Banana,16-10-2014,2550,2800,2650
Uttar Pradesh,Apple,16-10-2014,0,0,7100
Punjab,Banana,16-10-2014,2100,2300,2300
Uttar Pradesh,Apple,16-10-2014,4900,5040,4980
Uttar Pradesh,Papaya,16-10-2014,2600,2700,2665
Uttar Pradesh,Pomegranate,16-10-2014,4450,4600,4520
Uttar Pradesh,Banana,16-10-2014,1760,1900,1820
Punjab,Banana,17-10-2014,1400,1800,1600
Punjab,Apple,17-10-2014,4000,6000,4750
Punjab,Papaya,17-10-2014,1400,1800,1600
Uttar Pradesh,Banana,17-10-2014,2600,2800,2700
Uttar Pradesh,Apple,17-10-2014,7000,7250,7140
Punjab,Banana,17-10-2014,2200,2500,2500
Uttar Pradesh,Papaya,17-10-2014,2600,2700,2660
Uttar Pradesh,Apple,17-10-2014,4900,5100,5000
Uttar Pradesh,Banana,17-10-2014,1750,1845,1800
Uttar Pradesh,Pomegranate,17-10-2014,4850,4970,4900
Punjab,Banana,18-10-2014,1000,2350,1700
Punjab,Apple,18-10-2014,1400,5500,1950
Punjab,Papaya,18-10-2014,1700,2000,1850
Uttar Pradesh,Apple,18-10-2014,6900,7100,7000
Uttar Pradesh,Banana,18-10-2014,2700,2800,2750
Punjab,Banana,18-10-2014,2300,2500,2500
Punjab,Apple,18-10-2014,2000,2500,2000
Uttar Pradesh,Apple,18-10-2014,4950,5100,5010
Uttar Pradesh,Pomegranate,18-10-2014,4860,5000,4930
Uttar Pradesh,Papaya,18-10-2014,2600,2730,2680
Uttar Pradesh,Banana,18-10-2014,1760,1900,1830
Punjab,Papaya,20-10-2014,1700,1950,1800
Punjab,Apple,20-10-2014,3000,6500,4200
Punjab,Banana,20-10-2014,1200,2250,1900
Uttar Pradesh,Banana,20-10-2014,2500,2750,2600
Uttar Pradesh,Apple,20-10-2014,6750,6900,6850
Punjab,Apple,20-10-2014,2000,2500,2500
Punjab,Banana,20-10-2014,2200,2500,2200
Uttar Pradesh,Banana,20-10-2014,1750,1860,1810
Uttar Pradesh,Papaya,20-10-2014,2600,2700,2665
Uttar Pradesh,Pomegranate,20-10-2014,4200,4320,4250
Uttar Pradesh,Apple,20-10-2014,5200,5300,5250
Punjab,Papaya,21-10-2014,1200,1850,1750
Punjab,Apple,21-10-2014,1500,6000,4550
Punjab,Banana,21-10-2014,1700,2200,2000
Uttar Pradesh,Apple,21-10-2014,6700,6850,6800
Uttar Pradesh,Banana,21-10-2014,2550,2800,2700
Punjab,Banana,21-10-2014,2200,2400,2400
Punjab,Apple,21-10-2014,2000,2400,2400
Punjab,Papaya,21-10-2014,1500,1600,1500
Uttar Pradesh,Apple,21-10-2014,5250,5300,5260
Uttar Pradesh,Banana,21-10-2014,1760,1900,1820
Punjab,Apple,22-10-2014,2000,6500,4500
Punjab,Papaya,22-10-2014,1400,2000,1750
Punjab,Banana,22-10-2014,1000,2300,1650
Uttar Pradesh,Banana,22-10-2014,2600,2850,2750
Uttar Pradesh,Apple,22-10-2014,6750,6900,6850
Punjab,Banana,22-10-2014,2000,2200,2000
Punjab,Apple,22-10-2014,1800,2400,1800
Uttar Pradesh,Apple,22-10-2014,0,0,5280
Uttar Pradesh,Banana,22-10-2014,0,0,1840
Uttar Pradesh,Papaya,22-10-2014,0,0,2700
Punjab,Apple,23-10-2014,2000,6500,4500
Punjab,Banana,23-10-2014,1900,2350,2100
Punjab,Papaya,23-10-2014,1800,2300,2000
Uttar Pradesh,Apple,23-10-2014,6750,6850,6800
Uttar Pradesh,Banana,23-10-2014,2550,2700,2600
Punjab,Banana,23-10-2014,2200,2300,2300
Punjab,Papaya,25-10-2014,1700,2300,2150
Punjab,Banana,25-10-2014,1700,2300,1900
Punjab,Apple,25-10-2014,2000,6750,3750
Uttar Pradesh,Apple,25-10-2014,6775,6880,6830
Uttar Pradesh,Banana,25-10-2014,2400,2600,2500
Punjab,Apple,25-10-2014,2000,2200,2200
Punjab,Banana,25-10-2014,2000,2500,2500
Punjab,Banana,27-10-2014,1400,2250,2000
Punjab,Apple,27-10-2014,1000,4500,3750
Punjab,Papaya,27-10-2014,1800,2400,2000
Uttar Pradesh,Banana,27-10-2014,0,0,2450
Uttar Pradesh,Apple,27-10-2014,0,0,6750
Punjab,Apple,27-10-2014,1500,1800,1800
Punjab,Banana,27-10-2014,2200,2400,2400
Uttar Pradesh,Apple,27-10-2014,5200,5350,5290
Uttar Pradesh,Banana,27-10-2014,1800,1900,1875
Punjab,Banana,28-10-2014,1200,2400,1900
Punjab,Papaya,28-10-2014,1400,2250,1975
Punjab,Apple,28-10-2014,3000,6500,4750
Uttar Pradesh,Apple,28-10-2014,0,0,6775
Punjab,Apple,28-10-2014,1800,2000,2000
Punjab,Banana,28-10-2014,2000,2400,2000
Punjab,Apple,29-10-2014,1500,6500,4500
Punjab,Banana,29-10-2014,1000,2400,2000
Punjab,Papaya,29-10-2014,1800,2300,2000
Uttar Pradesh,Banana,29-10-2014,0,0,2650
Uttar Pradesh,Apple,29-10-2014,0,0,6850
Punjab,Apple,29-10-2014,1800,2000,2000
Punjab,Banana,29-10-2014,2200,2400,2400
Uttar Pradesh,Apple,29-10-2014,5200,5340,5280
Uttar Pradesh,Apple,29-10-2014,5250,5400,5340
